img_src,link_addr,product_name
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/452227997894460-391450e5-b913-477e-9dd7-585093c62a1e.jpg,https://www.coupang.com/vp/products/33222735?itemId=124801721&vendorItemId=3254410024&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"시에라데유티엘 엑스트라버진 올리브오일, 1L, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4033356220913361-c3b1265b-e637-4658-9395-ffc24d8fae1e.jpg,https://www.coupang.com/vp/products/8008681697?itemId=22126032489&vendorItemId=70888758229&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"이디야 오리지널 아메리카노 원두커피스틱, 1g, 150개입, 1개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/124976094460621-593b9393-1a05-4357-bd08-9caf391b8693.jpg,https://www.coupang.com/vp/products/8056948813?itemId=22618309900&vendorItemId=84723556408&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"닥터린 초임계 알티지 오메가3 알파 30.21g, 30정, 3개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/782827561641173-6cd4f00e-3247-4555-81db-b5d147b51efb.jpg,https://www.coupang.com/vp/products/1253935016?itemId=10390653166&vendorItemId=3001142330&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"솔가 엽산 800, 100정, 1개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4100948723909889-e4815560-0bd7-49a3-b433-dd8f0bc883bc.jpg,https://www.coupang.com/vp/products/344626910?itemId=1094728875&vendorItemId=5613508533&pickType=COU_PICK&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 국내산 썰은 배추 김치, 1.8kg, 1개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3589192228347863-5c6cbc4c-3357-4cfb-97ee-d290fb5f2e1c.jpg,https://www.coupang.com/vp/products/10552023?itemId=17905184295&vendorItemId=85067933487&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"오뚜기 오뚜기밥 찰현미, 210g, 24개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2700754094560515-ebc4cbaa-4c4f-4750-8b41-2e6ae5ab26ed.jpg,https://www.coupang.com/vp/products/162464619?itemId=2742822352&vendorItemId=70732857640&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"하림 자연실록 무항생제 인증 닭다리살 정육 (냉장), 350g, 2팩"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/25/16/8/63f27299-647f-4ab3-8724-ed42239b0f5e.jpg,https://www.coupang.com/vp/products/7015428203?itemId=17255350085&vendorItemId=71408174474&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"파인트리 홀그레인 머스터드 소스, 850g, 1개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2008566164289117-ac04ecea-1a86-4a46-a5ce-69d4e12e478a.png,https://www.coupang.com/vp/products/7411095382?itemId=13466502453&vendorItemId=76137436686&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"tft 더단백 드링크 초코, 250ml, 18개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2979263728098169-9b32a998-c3d7-4fe8-95fd-1065de06f619.png,https://www.coupang.com/vp/products/1310396645?itemId=2327020795&vendorItemId=70323614163&pickType=COU_PICK&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 소불고기볶음밥 (냉동), 300g, 6개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/282616702396019-c7856b2b-bf06-4f3a-a2d8-ceaa6908c6b6.jpg,https://www.coupang.com/vp/products/195039890?itemId=559927163&vendorItemId=4470982640&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"요리락 양념 소불고기 (냉장), 1kg, 1개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6595671722909988-38cba2f7-b0dd-4df7-a934-0608b32a4bef.jpg,https://www.coupang.com/vp/products/5148727355?itemId=18644382549&vendorItemId=3012938839&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"올리타리아 엑스트라버진 올리브유, 500ml, 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/546039917689207-825bacf1-c3e2-4835-8f26-8dd763355826.jpg,https://www.coupang.com/vp/products/1690365300?itemId=2878618146&vendorItemId=70867746187&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"포크밸리 등갈비 찜용 / 구이용 (냉장), 1kg, 1팩"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4429784178124985-792b8eb2-7ff9-40d0-8bc3-fdd8ef04f1f4.jpg,https://www.coupang.com/vp/products/7093646595?itemId=17685095378&vendorItemId=84850259540&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"삼대오백 크레아틴 모노 하이드레이트, 300g, 1개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2023/03/08/18/8/431d609d-45b6-4369-a24a-aeeb2d1d7a4c.jpg,https://www.coupang.com/vp/products/7759944959?itemId=20992242409&vendorItemId=85281046807&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"밀키스 제로, 300ml, 24개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4527292169605000-1451c44d-5b02-48c4-841a-16bcba871fac.jpg,https://www.coupang.com/vp/products/2371429478?itemId=4129338793&vendorItemId=72113265284&pickType=COU_PICK&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"잇메이트 닭가슴살 스테이크 혼합 구성 18팩 (냉동), 1세트"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/715881671549096-3bce0ffe-bf2e-4fff-b3f7-b9be35884140.jpg,https://www.coupang.com/vp/products/7470370169?itemId=19491671859&vendorItemId=86601386549&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"오뚜기 맛있는 오뚜기밥, 210g, 36개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/63cc/b7cc81e136573b4af17c7813add7cc09d6064ae3459779e22d5e942f9357.jpg,https://www.coupang.com/vp/products/6586372374?itemId=19081002565&vendorItemId=86203376145&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"프로메가 오메가3 트리플 장용성 39.24g, 60정, 3개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1769107718412392-03fb561c-07fb-4ef0-af65-59f533082e79.jpg,https://www.coupang.com/vp/products/7733005607?itemId=13660807061&vendorItemId=80913194661&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"하림이닭 닭가슴살 블랙페퍼 (냉동), 100g, 10개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3565494430841380-033df3a8-9150-4805-92eb-10b0615d3241.jpg,https://www.coupang.com/vp/products/6654766761?itemId=21005388742&vendorItemId=3006266833&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"블루다이아몬드 아몬드 브리즈 오리지널, 950ml, 10개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1527091799544820-9f9b888f-bd8b-4296-a9b3-9c0291794aa3.jpg,https://www.coupang.com/vp/products/7759919257?itemId=20923434431&vendorItemId=70812327504&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"오설록 오땡큐 티백 선물 세트 E, 티백 6종 x 5p, 1세트"
